page,rank,product_name,price,listed_at,country,shop,shop_total_sales,category,commission,sales_period,sales_growth,gmv_period,total_sales,total_gmv
45,446,"Women's Silver Grey 28-Inch Long Straight 13x4 Free Part Lace Front Wig, Heat Resistant Synthetic Fiber, for Daily Use, Party Cosplay",$33.90,2026-08-18,美国,FineMe Hair,2,时尚配件,12%,2,,$67.8,2,$67.8
45,447,Chai Necklace: gold,$6.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$12,2,$12
45,448,leaf heart ring: blue,$5.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$10,2,$10
45,449,"9pcs 20G Stainless Steel Nose Piercings Set, With Planet, Butterfly, Heart, Star Nose Hoop Piercings, Hypoallergenic Nose Rings Set, Nose Clickers Set",$13.00,2026-08-18,美国,Jungle Piercing Store,254,时尚配件,14%,2,,$29.36,2,$29.36
45,450,Disney Store Plush Keychain Bag Charm – Blue – D23: The Ultimate Disney Fan Event,$43.98,2026-08-18,美国,Disney Store,2.24万,时尚配件,10%,2,,$87.98,2,$87.98
46,451,Platinum Blonde Voluminous Waves Human RAW 12A Skin-like HD Lace Frontal Wig 20-30 inch,$241.99,2026-08-18,美国,xquistitehairco,6,时尚配件,12.5%,2,,$483.98,2,$483.98
46,453,"Navy Blue Fade-Design Cross Flat Brim Snapback Hat, Adjustable 1-Size Casual Headwear for Running Errands, Everyday",$24.99,2026-08-18,美国,masterpieceneedle,2,时尚配件,16.5%,2,,$49.98,2,$49.98
46,454,prom ring,$6.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$12,2,$12
46,455,Tobilleras fígaro 4mm size con corazón ajustable,$20.00,2026-08-18,美国,Lineas Dorada,3957,时尚配件,-,2,,$40,2,$40
46,456,"Natural Amethyst Stone Elastic Wristband, Spiritual Healing Crystal Bracelet, Unisex Bohemian Mystic Jewelry, February Birthstone Gift",$2.07 - 2.29,2026-08-18,美国,Crystal Link,188,时尚配件,-,2,,$4.14,2,$4.14
46,457,"Unisex Balaclava Shape Neck Guard & Neck Warmer Set - 2025 TikTokShop Black Friday Windproof Thermal Full Face Mask with Detachable Hood, Soft Fleece, Cold Resistant for Skiing, Snowboarding, Kids Outdoor Play",$11.29,2026-08-18,美国,DDBD shop,21.91万,时尚配件,15%,2,,$22.58,2,$22.58
46,458,"Women's Elegant Rhinestone Decor Digital Watch, Fashion Square Dial Digital Watch for Women & Girls, Trendy All-match & Exquisite Watch for Birthday Gift, Quartz Watches",$4.02,2026-08-18,美国,HE TRADE,21.74万,时尚配件,-,2,,$8.04,2,$8.04
46,459,"Rhinestone Star Decor Body Chain, Decorative Chain Accessory, Fashionable Body Jewelry for Women, Elegant All-match Fashion Accessories for Daily Wear",$4.20,2026-08-18,美国,HC Chic Accessories,1299,时尚配件,-,2,,$8.4,2,$8.4
46,460,"2/20pcs Cross Pendant Bag Charm And Keychain for Bags with an Upscale Design, Versatile And Elegant, a Stylish Accessory for Women",$3.06 - 29.46,2026-08-18,美国,Huicheng shop,7.98万,时尚配件,-,2,,$6.12,2,$6.12
47,461,"Lolita Style Wing Headband, Gothic Cross Angel Hair Accessory, Punk Cosplay Costume, Elegant Patchwork Design, All Seasons",$4.87,2026-08-18,美国,DC Goth Acc,470,时尚配件,-,2,,$9.74,2,$9.74
47,462,sapphire flower bracelet,$10.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$20,2,$20
47,463,Star Of David Bracelet,$5.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$10,2,$10
47,464,"Fluffy Fuzzy Beanie Hat for Women Men, Soft Knit Winter Hat, Cozy Warm Y2K Streetwear Cap, Trendy Fashion Accessory",$10.00,2026-08-18,美国,PickNShine Shop,12.26万,时尚配件,10%,2,,$19.98,2,$19.98
47,465,heart huggies- sapphire,$6.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$12,2,$12
47,466,"Unisex Happy Dad Hard Seltzer Patch Print Visor Hat - Classic Blue and White Mesh Back, Adjustable Strap, Bendable Baseball Cap, Casual Beach Streetwear, TikTok Viral Trendy, Do Not Wring, Sports, Trucker Hats, Clip, Daily, Hand Wash Only Hats sohochic",$12.99,2026-08-18,美国,TeeQueen,9338,时尚配件,9%,2,,$25.98,2,$25.98
47,467,lucky butterfly huggies- blue,$5.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$10,2,$10
47,468,turquoise bracelet,$7.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$14,2,$14
47,469,pixie wig short curly human hair wig machine made natural black color wig pixie cut human hair wigs for women daily party cosplay gift use wig,$20.40,2026-08-18,美国,luluhairwig,6.08万,时尚配件,8%,2,,$41.8,2,$41.8
47,470,A sweet and playful sparkling heart-shaped crystal halo necklace is a gorgeous accessory for girls to wear at proms and parties.,$4.98,2026-08-18,美国,STEELVIBE,501,时尚配件,-,2,,$9.96,2,$9.96
48,471,ORO LAMINADO 14K,$10.00,2026-08-18,美国,Didiray Jewerly,1.31万,时尚配件,-,2,,$20,2,$20
48,472,"Unisex Cooling Breathable Skull Cap - Sun-Shade Neck Shield, Quick-Dry Outdoor Fashion Accessory Head Scarf",$11.99 - 21.99,2026-08-18,美国,Forugift,8940,时尚配件,10%,2,,$23.98,2,$23.98
48,473,"Spa Headband for Washing Face, Skincare Headband Wristband Set for Women, Reusable Machine-Washable Makeup Remover Towel Cloth",$7.00,2026-08-18,美国,Limitless Trek,687,时尚配件,2%,2,,$15.94,2,$15.94
48,474,"Women's 14k Body Chain, Sexy Layered Waist Belt, Waist Chains, Cross Bikini Bra Jewelry, Summer Beach Rhinestone Crystal Bead Accessory",$2.55,2026-08-18,美国,O&C Arcs,8.29万,时尚配件,-,2,,$5.1,2,$5.1
48,475,"Luxury 24k Plated Open Ring, Retro Ethnic Adjustable Finger Ring for Women, Fashion Jewelry, Stylish Accessory",$15.30,2026-08-18,美国,Golden light dot,3378,时尚配件,8%,2,,$30.6,2,$28.12
48,476,"Adjustable Sci-Fi Mechanical Gloves Set with Unique Mechanical Design, Featuring Claw Rings And Skeleton Structure, Classic And Fashionable Silvery And Black Color, Metal Material, No Feathers, with Knuckles",$20.89,2026-08-18,美国,LuoShuangYingShop,21,时尚配件,10%,2,,$41.78,2,$41.78
48,477,"Cute Y2K Millennial Cat Glasses, Retro Plain Frame Sunglasses, Perfect for Street Photography, Fashionable Accessory, Trendy Frames",$4.92,2026-08-18,美国,DC Goth Acc,470,时尚配件,-,2,,$9.84,2,$9.84
48,478,"925 Sterling Silver, 2.5-3 Gram, Karma Circle Ring",$4.00,2026-08-18,美国,Shop Minddha,1.66万,时尚配件,-,2,,$8,2,$8
48,479,"Summer Ocean Style Dolphin 3-Piece Ring Set for Women, Blue Enamel Dolphin, Rhinestone Starfish & Wave Open Rings, Available in Gold & Silver, Fresh Stackable Rings, Dainty Stacking Rings for Beach Vacation, Small Gifts for Best Friends & Girls",$4.20,2026-08-18,美国,Chic Aura Glitters,178,时尚配件,-,2,,$8.4,2,$8.4
48,480,14#RM-Cuban-10-24,$26.00,2026-08-18,美国,Holylegend Jewelry USA,27.58万,时尚配件,-,2,,$52,2,$52
49,481,Argollas cuadradas con diseños delicados de corazón,$18.00,2026-08-18,美国,Lineas Dorada,3957,时尚配件,-,2,,$36,2,$36
49,482,lucky butterfly huggies- pink,$5.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$10,2,$10
49,483,"16pcs Women Personalized Water Drop Shaped Barrettes, Colorful Leopard & Zebra Pattern Hairpins, Cute Star Hair Clips Claw Clips, Clips For Hair, Hair Slide, Hair Claws",$3.96,2026-08-18,美国,YourBeautyAccs,12.77万,时尚配件,-,2,,$7.92,2,$7.92
49,485,"3pcs/set Men's Beaded Bracelet Set, Micro-Set Cross Braided Bracelet, Spanish Bible Cross Bracelet, Vintage Style Jewelry, Bead Bracelets, Fashion Bracelet",$9.20,2026-08-18,美国,MANORSAGA FASHION JEWELRY,153,时尚配件,-,2,,$18.4,2,$18.4
49,486,4 Pcs 14K Gold Plated 1.3mm Thin Stackable Rings for Women - Minimalist Non Tarnish Half Cubic Zirconia Band Rings - Dainty Trendy Statement Stacking Rings Set Size 5-9,$15.09,2026-08-18,美国,Sanfenly Jewelry,4143,时尚配件,16.5%,2,,$30.18,2,$30.18
49,487,"Fashion L-Shaped Nose Studs, Shiny Cz Butterfly Design, Sexy Nose Piercing Jewelry, Body Jewelry, 20 Gauge, Silver & Gold Colors",$2.60,2026-08-18,美国,Crazy body jewelry,8.62万,时尚配件,8%,2,,$5.3,2,$5.3
49,488,Afro Kinky Curly Wigs with Bangs 200% Density Brazilian Remy Human Hair Full Machine Made Wigs Short Afro Curly Wigs for Women ELEGANT RHYTHM,$63.00,2026-08-18,美国,店铺销量：-,,时尚配件,12.5%,2,,$126,2,$126
49,489,"Money Bracelet for Women Men with Black Onyxand Tiger's Eye - Luck Bracelet - Attract Wealth,Abundance and Prosperity Daily Wear AestheticJewelry Gift for Her Everyday Wear backtoschool",$4.48,2026-08-18,美国,Trendy Jewelry Mart,148,时尚配件,-,2,,$8.96,2,$9.78
49,490,LOVER EARRING,$16.90,2026-08-18,美国,AKIRA,14.35万,时尚配件,8%,2,,$33.8,2,$33.8
50,491,"Brazilian Body Wave Unprocessed Human Hair Bundles with Full Ends, Natural Color, 3-10 Pcs/Set Bulk Pack for Resellers, Dyable & Restylable",$37.30 - 754.30,2026-08-18,美国,LuciMuca Hair Factory,1035,时尚配件,12.5%,2,,$153.6,2,$153.6
50,492,"Double Gem C Shape Nose Ring Piercing Kit, Round & Heart Shiny Stone Hoop Nose Stud Set with Piercing Tool, Cute Curved Septum Rings Jewelry for Women Daily Body Piercing Decor",$5.99,2026-08-18,美国,UniKey Hub,236,时尚配件,16.5%,2,,$11.98,2,$11.98
50,493,"Women's synthetic asymmetrical short bob wig, suitable for cosplay, daily wear, and themed parties--smooth straight hair with an asymmetrical cut, suitable for costume wigs, photography styling, and can be matched with various skin tones and hairstyles",$18.70,2026-08-18,美国,MuseChic,396,时尚配件,10%,2,,$40.72,2,$40.72
50,495,"Men's Stainless Steel Cuban Link Chain Necklace, 16""-26"" Length, 5-7mm Width, Adjustable Hypoallergenic Chain, Tarnish Resistant Silver Jewelry, Men's Accessories, Gifts for Him, Mens Gifts jewelry gift",$6.90 - 20.60,2026-08-18,美国,MAKE GLOW JEWELRY,325,时尚配件,10%,2,,$15.14,2,$15.14
50,497,57152-IRON MAN STYLE SILVER/BLACK 48MM,$22.00,2026-08-18,美国,TimelessSupply,1.80万,时尚配件,-,2,,$44,2,$44
50,498,LC036-1,$11.00,2026-08-18,美国,Lady Grayy Wigs USA,7.20万,时尚配件,-,2,,$22,2,$22
50,499,4#14KGold-Rope-6-22,$16.00,2026-08-18,美国,Holylegend Jewelry USA,27.58万,时尚配件,-,2,,$32,2,$32
50,500,MONDAY One Ready to Ship HAT,$12.00,2026-08-18,美国,Howdy Honey Boutique,3.79万,时尚配件,-,2,,$24,2,$24
